# Mg I 2852-A absolute cross sections recovered from Allard et al. 2018 A&A 619 A152 Fig. 6 vector paths
# T=6000 K; n_He=1e21,5e21,1e22 cm^-3; figure-resolution bridge
# helium_density_cm-3 wavelength_vacuum_angstrom cross_section_cm2
1.00000000e+21 3315.40000000 1.6297508346e-18
1.00000000e+21 3326.60000000 1.5793735061e-18
1.00000000e+21 3337.60000000 1.4832423641e-18
1.00000000e+21 3348.80000000 1.3832767930e-18
1.00000000e+21 3360.00000000 1.3013494696e-18
1.00000000e+21 3371.40000000 1.2677403197e-18
1.00000000e+21 3382.80000000 1.2285531206e-18
1.00000000e+21 3394.20000000 1.1989135782e-18
1.00000000e+21 3405.80000000 1.1358030493e-18
1.00000000e+21 3417.40000000 1.0722672220e-18
1.00000000e+21 3429.20000000 1.0070019303e-18
1.00000000e+21 3441.00000000 9.6235062640e-19
1.00000000e+21 3452.80000000 9.0851757565e-19
1.00000000e+21 3464.80000000 8.6671993940e-19
1.00000000e+21 3476.80000000 8.2973496941e-19
1.00000000e+21 3489.00000000 8.0830591630e-19
1.00000000e+21 3501.20000000 7.8059226310e-19
1.00000000e+21 3513.60000000 7.5514491629e-19
1.00000000e+21 3525.80000000 7.2166116208e-19
1.00000000e+21 3538.40000000 6.8248154027e-19
1.00000000e+21 3551.00000000 6.3537526381e-19
1.00000000e+21 3563.60000000 6.0088017961e-19
1.00000000e+21 3576.40000000 5.7523921486e-19
1.00000000e+21 3589.20000000 5.4591020404e-19
1.00000000e+21 3602.20000000 5.2444140196e-19
1.00000000e+21 3615.20000000 5.0469651169e-19
1.00000000e+21 3628.20000000 4.8569500416e-19
1.00000000e+21 3641.40000000 4.6093147333e-19
1.00000000e+21 3654.80000000 4.2762255698e-19
1.00000000e+21 3668.20000000 3.8512885689e-19
1.00000000e+21 3681.60000000 3.6613088354e-19
1.00000000e+21 3695.20000000 3.5543285969e-19
1.00000000e+21 3709.00000000 3.3967267081e-19
1.00000000e+21 3722.80000000 3.1733293719e-19
1.00000000e+21 3736.80000000 3.0967709969e-19
1.00000000e+21 3750.80000000 2.9646245247e-19
1.00000000e+21 3764.80000000 2.7696458648e-19
1.00000000e+21 3779.00000000 2.5784792235e-19
1.00000000e+21 3793.40000000 2.5383146396e-19
1.00000000e+21 3807.80000000 2.5206651182e-19
1.00000000e+21 3822.40000000 2.4857333864e-19
1.00000000e+21 3837.00000000 2.3101297001e-19
1.00000000e+21 3851.80000000 2.1320033305e-19
1.00000000e+21 3866.80000000 2.0374685280e-19
1.00000000e+21 3881.80000000 1.9710469522e-19
1.00000000e+21 3896.80000000 1.8869377618e-19
1.00000000e+21 3912.20000000 1.8095715412e-19
1.00000000e+21 3927.40000000 1.7323528849e-19
1.00000000e+21 3943.00000000 1.6127823338e-19
1.00000000e+21 3958.60000000 1.4936279237e-19
1.00000000e+21 3974.40000000 1.2699536739e-19
1.00000000e+21 3990.20000000 1.1084011551e-19
1.00000000e+21 4006.20000000 1.1679499769e-19
1.00000000e+21 4022.20000000 1.1989135782e-19
1.00000000e+21 4038.60000000 1.0193734859e-19
1.00000000e+21 4042.00000000 9.9825713790e-20
